success,formasi_id,pendidikan_nm,pendidikan_count
True,50e17811-d6a7-4fa1-99f9-079bbaedd3cb,D-IV TEKNOLOGI REKAYASA KOMPUTER / S-1 TEKNOLOGI INFORMASI / D-IV TEKNIK INFORMATIKA / D-IV REKAYASA KEAMANAN SIBER / D-IV KEAMANAN SISTEM INFORMASI / S-1 INFORMATIKA / S-1 ILMU KOMPUTER / D-IV TEKNOLOGI REKAYASA JARINGAN,8
True,11472fa6-61f8-4a74-954b-83834ac89d53,D-IV TEKNOLOGI PERMAINAN / D-IV TEKNOLOGI REKAYASA MULTIMEDIA / D-IV KEAMANAN SISTEM INFORMASI / D-IV SISTEM INFORMASI KOTA CERDAS / D-IV TEKNOLOGI REKAYASA KOMPUTER GRAFIS / D-IV TEKNOLOGI REKAYASA PERANGKAT LUNAK / D-IV PENGINDERAAN JAUH DAN SISTEM INFORMASI GEOGRAFIS / D-IV KECERDASAN BUATAN DAN ROBOTIK / D-IV SISTEM SIBER-FISIK / D-IV TEKNOLOGI REKAYASA MULTIMEDIA GRAFIS / D-IV TEKNIK INFORMATIKA / S-1 SISTEM DAN TEKNOLOGI INFORMASI / S-1 SISTEM INFORMASI / S-1 ILMU INFORMATIKA / S-1 REKAYASA PERANGKAT LUNAK / S-1 TEKNIK INFORMATIKA / S-1 TEKNIK KOMPUTER / S-1 ILMU KOMPUTASI / S-1 SAINS KOMPUTASI / S-1 REKAYASA SISTEM KOMPUTER / S-1 REKAYASA KOMPUTER / D-IV REKAYASA KEAMANAN SIBER / S-1 ILMU KOMPUTER / S-1 TEKNOLOGI INFORMASI / S-1 TEKNIK ELEKTRO / S-1 REKAYASA ELEKTRO,26
True,45c7d79e-d702-429f-8eb8-ff7b9240c8cf,S-1 ILMU INFORMATIKA / S-1 TEKNOLOGI INFORMASI / S-1 ILMU KOMPUTER / S-1 REKAYASA KOMPUTER / D-IV TEKNIK INFORMATIKA / S-1 SISTEM INFORMASI / S-1 TEKNIK INFORMATIKA / S-1 REKAYASA SISTEM KOMPUTER / S-1 TEKNIK KOMPUTER,9
True,79988a27-35d9-490a-bcb0-d014975088b0,S-1 ILMU INFORMATIKA / S-1 SISTEM INFORMASI / D-IV TEKNIK INFORMATIKA / S-1 TEKNOLOGI INFORMASI / S-1 ILMU KOMPUTER / S-1 TEKNIK INFORMATIKA / S-1 TEKNIK KOMPUTER / S-1 ILMU KOMPUTASI,8
True,906c0688-6ad1-4707-bf76-bf4d942bc6c7,S-1 REKAYASA SISTEM KOMPUTER / D-IV TEKNOLOGI REKAYASA KOMPUTER GRAFIS / S-1 SISTEM INFORMASI / S-1 TEKNIK INFORMATIKA / S-1 ILMU KOMPUTER / D-IV TEKNOLOGI REKAYASA PERANGKAT LUNAK / S-1 ILMU INFORMATIKA / D-IV TEKNIK INFORMATIKA / D-IV TEKNOLOGI REKAYASA MULTIMEDIA GRAFIS / D-IV TEKNOLOGI REKAYASA MULTIMEDIA / S-1 SISTEM DAN TEKNOLOGI INFORMASI / D-IV KEAMANAN SISTEM INFORMASI / S-1 REKAYASA KOMPUTER / S-1 TEKNIK KOMPUTER / S-1 REKAYASA PERANGKAT LUNAK / D-IV REKAYASA KEAMANAN SIBER / S-1 TEKNOLOGI INFORMASI,17
True,71288896-7f18-4a59-a84e-2839557bd1b0,D-IV KEAMANAN SISTEM INFORMASI / D-IV TEKNOLOGI REKAYASA PERANGKAT LUNAK / D-IV TEKNIK INFORMATIKA / S-1 SISTEM INFORMASI / S-1 TEKNIK KOMPUTER / S-1 REKAYASA KOMPUTER / S-1 ILMU KOMPUTER / S-1 TEKNOLOGI INFORMASI,8
True,00e83693-5023-4b8e-8509-5a06a96eb6e4,D-IV TEKNIK INFORMATIKA / D-IV KEAMANAN SISTEM INFORMASI / S-1 SAINS KOMPUTASI / S-1 ILMU KOMPUTASI / S-1 REKAYASA KOMPUTER / S-1 TEKNIK KOMPUTER / S-1 SISTEM DAN TEKNOLOGI INFORMASI / S-1 TEKNIK INFORMATIKA / S-1 SISTEM INFORMASI / D-IV SISTEM SIBER-FISIK / S-1 REKAYASA PERANGKAT LUNAK / D-IV SISTEM INFORMASI KOTA CERDAS / S-1 ILMU INFORMATIKA / D-IV TEKNOLOGI REKAYASA MULTIMEDIA GRAFIS / D-IV TEKNOLOGI REKAYASA PERANGKAT LUNAK / D-IV TEKNOLOGI PERMAINAN / S-1 TEKNOLOGI INFORMASI / S-1 REKAYASA SISTEM KOMPUTER / S-1 TEKNIK ELEKTRO / D-IV REKAYASA KEAMANAN SIBER / S-1 REKAYASA ELEKTRO / S-1 ILMU KOMPUTER / D-IV TEKNOLOGI REKAYASA KOMPUTER GRAFIS / D-IV PENGINDERAAN JAUH DAN SISTEM INFORMASI GEOGRAFIS / D-IV KECERDASAN BUATAN DAN ROBOTIK,25
True,b82525c4-0bd7-4111-ba4f-38e4967b8576,D-IV SISTEM SIBER-FISIK / S-1 REKAYASA KOMPUTER / S-1 TEKNIK KOMPUTER / S-1 TEKNOLOGI INFORMASI / S-1 TEKNIK INFORMATIKA / D-IV KECERDASAN BUATAN DAN ROBOTIK / S-1 SISTEM DAN TEKNOLOGI INFORMASI / D-IV TEKNIK INFORMATIKA / D-IV KEAMANAN SISTEM INFORMASI / S-1 ILMU INFORMATIKA / S-1 ILMU KOMPUTER / S-1 REKAYASA SISTEM KOMPUTER / S-1 SISTEM INFORMASI / S-1 REKAYASA PERANGKAT LUNAK / D-IV TEKNOLOGI REKAYASA PERANGKAT LUNAK,15
True,13f25646-a19f-4d72-a5da-99534b285b42,D-IV TEKNOLOGI REKAYASA MULTIMEDIA / D-IV KEAMANAN SISTEM INFORMASI / D-IV TEKNOLOGI REKAYASA KOMPUTER GRAFIS / D-IV TEKNOLOGI REKAYASA PERANGKAT LUNAK / D-IV TEKNOLOGI REKAYASA MULTIMEDIA GRAFIS / D-IV TEKNIK INFORMATIKA / S-1 SISTEM DAN TEKNOLOGI INFORMASI / S-1 SISTEM INFORMASI / S-1 ILMU INFORMATIKA / S-1 REKAYASA PERANGKAT LUNAK / S-1 TEKNIK INFORMATIKA / S-1 TEKNIK KOMPUTER / S-1 REKAYASA SISTEM KOMPUTER / S-1 REKAYASA KOMPUTER / D-IV REKAYASA KEAMANAN SIBER / S-1 ILMU KOMPUTER / S-1 TEKNOLOGI INFORMASI,17
True,a098570f-9e63-44dc-82ee-407f32b39a0a,S-1 TEKNIK KOMPUTER / S-1 TEKNIK INFORMATIKA / S-1 REKAYASA SISTEM KOMPUTER / D-IV TEKNOLOGI REKAYASA PERANGKAT LUNAK / S-1 TEKNOLOGI INFORMASI / D-IV TEKNIK INFORMATIKA / S-1 SISTEM DAN TEKNOLOGI INFORMASI / D-IV KEAMANAN SISTEM INFORMASI / S-1 ILMU INFORMATIKA / S-1 REKAYASA KOMPUTER / S-1 SISTEM INFORMASI / S-1 REKAYASA PERANGKAT LUNAK / S-1 ILMU KOMPUTER,13
True,a1d118dc-493b-474f-a61e-ec6740b5eafe,S-1 TEKNIK INFORMATIKA / S-1 SISTEM INFORMASI / S-1 TEKNIK KOMPUTER / S-1 TEKNOLOGI INFORMASI / S-1 ILMU KOMPUTER / D-IV TEKNIK INFORMATIKA,6
True,f83af09d-8264-45a8-b564-7c3927748c84,D-IV KEAMANAN SISTEM INFORMASI / D-IV TEKNOLOGI REKAYASA PERANGKAT LUNAK / D-IV KECERDASAN BUATAN DAN ROBOTIK / D-IV TEKNIK INFORMATIKA / S-1 SISTEM DAN TEKNOLOGI INFORMASI / S-1 SISTEM INFORMASI / S-1 ILMU INFORMATIKA / S-1 REKAYASA PERANGKAT LUNAK / S-1 TEKNIK INFORMATIKA / S-1 TEKNIK KOMPUTER / S-1 ILMU KOMPUTER / S-1 TEKNOLOGI INFORMASI,12
True,ef5a2e61-f1d6-4d66-9b3d-7e1c6c07ab45,D-IV TEKNOLOGI REKAYASA KOMPUTER JARINGAN / D-IV KEAMANAN SISTEM INFORMASI / D-IV TEKNOLOGI REKAYASA KOMPUTER / D-IV TEKNOLOGI REKAYASA PERANGKAT LUNAK / D-IV TEKNOLOGI REKAYASA JARINGAN / D-IV TEKNIK INFORMATIKA / D-IV REKAYASA KEAMANAN SIBER,7
True,8a03849a9149c64e01914a1216242390,D-IV TEKNIK INFORMATIKA / S-1 SISTEM INFORMASI / S-1 ILMU INFORMATIKA / S-1 TEKNIK INFORMATIKA / S-1 ILMU KOMPUTER,5
True,09562550-6bd1-4d9a-b0e7-f225109995b7,D-IV KEAMANAN SISTEM INFORMASI / D-IV TEKNIK INFORMATIKA / S-1 SISTEM DAN TEKNOLOGI INFORMASI / S-1 SISTEM INFORMASI / S-1 ILMU KOMPUTER,5
True,7f71cc48-7ed4-4eaa-a68b-8b35c30120b6,D-IV TEKNOLOGI REKAYASA KOMPUTER GRAFIS / S-1 REKAYASA SISTEM KOMPUTER / S-1 ILMU KOMPUTER / S-1 ILMU INFORMATIKA / D-IV SISTEM SIBER-FISIK / S-1 TEKNIK ELEKTRO / S-1 REKAYASA PERANGKAT LUNAK / D-IV TEKNOLOGI REKAYASA PERANGKAT LUNAK / S-1 TEKNIK KOMPUTER / D-IV TEKNIK INFORMATIKA / D-IV KEAMANAN SISTEM INFORMASI / S-1 TEKNOLOGI INFORMASI,12
True,9b5be810-3f71-48e7-97c6-af3a468eb9d7,S-1 TEKNOLOGI INFORMASI / S-1 REKAYASA PERANGKAT LUNAK / S-1 SISTEM INFORMASI / D-IV TEKNOLOGI REKAYASA PERANGKAT LUNAK / S-1 ILMU INFORMATIKA / D-IV KEAMANAN SISTEM INFORMASI / D-IV TEKNIK INFORMATIKA / S-1 ILMU KOMPUTER / D-IV KECERDASAN BUATAN DAN ROBOTIK / S-1 TEKNIK INFORMATIKA / S-1 TEKNIK KOMPUTER,11
True,6045db1b-b107-428d-8722-89879cd57ac7,D-IV TEKNIK INFORMATIKA / S-1 ILMU INFORMATIKA / S-1 ILMU KOMPUTER / S-1 TEKNIK ELEKTRO,4
True,70c70322-9ba2-4b03-a8a3-0b90dedf9a02,D-IV TEKNIK INFORMATIKA / S-1 SISTEM INFORMASI / S-1 TEKNIK INFORMATIKA / S-1 ILMU KOMPUTER,4
True,96ddcb30-bdf9-4759-8462-a45ac4506e82,D-IV TEKNIK INFORMATIKA / S-1 SISTEM INFORMASI / S-1 TEKNIK INFORMATIKA / S-1 ILMU KOMPUTER,4
True,9de72487-c0e6-472a-93b8-03724d663fc3,D-IV KEAMANAN SISTEM INFORMASI / D-IV TEKNIK INFORMATIKA / S-1 SISTEM INFORMASI / S-1 TEKNIK INFORMATIKA / S-1 ILMU KOMPUTER,5
True,4e017f51-0134-428c-b745-d0097f5f2310,D-IV KEAMANAN SISTEM INFORMASI / D-IV TEKNIK INFORMATIKA / S-1 SISTEM DAN TEKNOLOGI INFORMASI / S-1 SISTEM INFORMASI / S-1 ILMU INFORMATIKA / S-1 TEKNIK INFORMATIKA / S-1 TEKNIK KOMPUTER / S-1 ILMU KOMPUTER / S-1 TEKNOLOGI INFORMASI,9
True,a10ec37c-5e98-4c55-a351-09b9c74970f0,D-IV TEKNIK INFORMATIKA / S-1 SISTEM INFORMASI / S-1 ILMU INFORMATIKA / S-1 TEKNIK INFORMATIKA / S-1 ILMU KOMPUTER,5
True,7a5db0ec-0055-4df5-967c-a27a2fc2207e,S-1 SISTEM INFORMASI / S-1 ILMU KOMPUTER / S-1 TEKNIK KOMPUTER / S-1 TEKNIK INFORMATIKA / S-1 TEKNOLOGI INFORMASI / D-IV TEKNIK INFORMATIKA,6
True,d934a8e5-df44-45c4-8145-d900fd65119f,D-IV ILMU KOMPUTER / D-IV ARSITEKTUR / D-IV ILMU INFORMATIKA / D-IV TEKNIK SIPIL / D-IV TEKNIK MESIN / D-IV MANAJEMEN INFORMATIKA / D-IV TEKNIK INFORMATIKA / S-1 TEKNIK SIPIL / S-1 TEKNIK MESIN / S-1 ILMU KOMPUTER,10
True,5f962f69-e23d-421e-94e6-cde16fd8c77e,D-IV TEKNIK INFORMATIKA / S-1 TEKNIK INFORMATIKA / S-1 TEKNIK KOMPUTER / S-1 ILMU KOMPUTER,4
True,491d8bfa-f87f-4e7c-9dff-56b0be0be50f,D-IV TEKNIK INFORMATIKA / S-1 ILMU INFORMATIKA / S-1 TEKNIK INFORMATIKA / S-1 ILMU KOMPUTER / S-1 TEKNIK ELEKTRO,5
True,bdaded74-9fd0-47f1-978a-70f40ce9cec9,D-IV KEAMANAN SISTEM INFORMASI / D-IV TEKNOLOGI REKAYASA KOMPUTER GRAFIS / D-IV TEKNIK INFORMATIKA / S-1 SISTEM INFORMASI / S-1 TEKNIK KOMPUTER / S-1 ILMU KOMPUTER,6
True,3f302e85-8318-4008-85fe-c642e4d576f1,D-IV TEKNIK INFORMATIKA / S-1 TEKNIK INFORMATIKA / S-1 TEKNIK KOMPUTER,3
True,8a01869291548667019154e765bc00c9,D-IV KEAMANAN SISTEM INFORMASI / D-IV TEKNOLOGI REKAYASA KOMPUTER GRAFIS / D-IV TEKNIK INFORMATIKA / S-1 SISTEM INFORMASI / S-1 TEKNIK KOMPUTER / S-1 ILMU KOMPUTER,6
True,4197e327-8a54-4f88-a77a-22ec59c6493b,D-IV TEKNIK INFORMATIKA / S-1 ILMU INFORMATIKA / S-1 TEKNIK KOMPUTER / S-1 ILMU KOMPUTER / S-1 TEKNIK ELEKTRO,5
True,62888327-2bc7-4b36-a5e3-2de2cb06fcc1,D-IV TEKNIK INFORMATIKA / S-1 ILMU INFORMATIKA / S-1 TEKNIK INFORMATIKA / S-1 TEKNIK KOMPUTER / S-1 ILMU KOMPUTER,5
True,77657beb-5e60-4ce6-b5eb-3142588ed13f,D-IV TEKNIK INFORMATIKA / S-1 ILMU INFORMATIKA / S-1 ILMU KOMPUTER,3
True,47fd3fef-152e-45d0-a82a-89d33be63b5f,D-IV TEKNIK INFORMATIKA / S-1 TEKNOLOGI INFORMASI / S-1 ILMU INFORMATIKA / S-1 ILMU KOMPUTER / S-1 SISTEM DAN TEKNOLOGI INFORMASI / S-1 TEKNIK KOMPUTER / S-1 REKAYASA KOMPUTER / S-1 REKAYASA SISTEM KOMPUTER,8
True,a4ed2b2a-8efc-4e01-9f80-d26be244955b,D-IV KEAMANAN SISTEM INFORMASI / D-IV TEKNIK INFORMATIKA / S-1 SISTEM INFORMASI / S-1 TEKNIK INFORMATIKA / S-1 ILMU KOMPUTER,5
True,b81d9543-2239-4134-b208-5cd0bf1d9a7b,D-IV KEAMANAN SISTEM INFORMASI / D-IV TEKNIK INFORMATIKA / S-1 TEKNIK INFORMATIKA / S-1 TEKNIK KOMPUTER / S-1 ILMU KOMPUTER / S-1 TEKNIK ELEKTRO,6
True,404c7448-a520-41ed-9ec6-ecfcd000cffb,D-IV ILMU KOMPUTER / D-IV ILMU INFORMATIKA / D-IV TEKNIK SIPIL / D-IV TEKNIK MESIN / D-IV MANAJEMEN INFORMATIKA / D-IV KEAMANAN SISTEM INFORMASI / D-IV MANAJEMEN KONSTRUKSI / D-IV TEKNIK INFORMATIKA / D-IV PERANCANGAN JALAN DAN JEMBATAN / S-1 TEKNIK SIPIL,10
True,8a028490914aa6ad01914acaca781c3d,D-IV REKAYASA KEAMANAN SIBER / S-1 TEKNIK INFORMATIKA / D-IV KEAMANAN SISTEM INFORMASI / S-1 REKAYASA KOMPUTER / S-1 TEKNIK KOMPUTER / S-1 ILMU KOMPUTER / S-1 ILMU INFORMATIKA / D-IV TEKNOLOGI REKAYASA PERANGKAT LUNAK / S-1 SISTEM DAN TEKNOLOGI INFORMASI / S-1 SISTEM INFORMASI / D-IV TEKNIK INFORMATIKA,11
True,1288df44-0e3b-4f17-9a40-da5be8ed5cb0,S-1 ILMU INFORMATIKA / D-IV KEAMANAN SISTEM INFORMASI KEIMIGRASIAN / D-IV TEKNIK INFORMATIKA / D-IV KEAMANAN SISTEM INFORMASI / S-1 ILMU KOMPUTER / S-1 TEKNIK KOMPUTER / S-1 TEKNIK INFORMATIKA / S-1 TEKNOLOGI INFORMASI,8
True,8a028490914aa6ad01914acb54b51cef,D-IV TEKNIK INFORMATIKA / S-1 SISTEM DAN TEKNOLOGI INFORMASI / S-1 SISTEM INFORMASI / S-1 ILMU INFORMATIKA / S-1 TEKNIK INFORMATIKA / S-1 TEKNIK KOMPUTER / S-1 ILMU KOMPUTASI / S-1 ILMU KOMPUTER / S-1 TEKNOLOGI INFORMASI / S-1 TEKNIK ELEKTRO,10
True,46315baf-8b07-44e8-81f2-129a38fb9e34,S-1 ILMU INFORMATIKA / D-IV KEAMANAN SISTEM INFORMASI / S-1 TEKNIK INFORMATIKA / S-1 TEKNIK KOMPUTER / S-1 ILMU KOMPUTER / S-1 TEKNOLOGI INFORMASI / S-1 ILMU KOMPUTASI / D-IV TEKNIK INFORMATIKA / S-1 SISTEM DAN TEKNOLOGI INFORMASI / S-1 SISTEM INFORMASI,10
True,918c5016-83f3-429a-884b-6a69b96d1afd,D-IV SISTEM INFORMASI INDUSTRI OTOMOTIF / D-IV TEKNOLOGI PERMAINAN / D-IV TEKNOLOGI REKAYASA MULTIMEDIA / D-IV KEAMANAN SISTEM INFORMASI / D-IV SISTEM INFORMASI KOTA CERDAS / D-IV TEKNOLOGI REKAYASA KOMPUTER GRAFIS / D-IV TEKNOLOGI REKAYASA PERANGKAT LUNAK / D-IV PENGINDERAAN JAUH DAN SISTEM INFORMASI GEOGRAFIS / D-IV KEAMANAN SISTEM INFORMASI KEIMIGRASIAN / D-IV KECERDASAN BUATAN DAN ROBOTIK / D-IV SISTEM SIBER-FISIK / D-IV TEKNOLOGI REKAYASA MULTIMEDIA GRAFIS / D-IV TEKNIK INFORMATIKA / S-1 SISTEM DAN TEKNOLOGI INFORMASI / S-1 SISTEM INFORMASI / S-1 ILMU INFORMATIKA / S-1 REKAYASA PERANGKAT LUNAK / S-1 TEKNIK INFORMATIKA / S-1 TEKNIK KOMPUTER / S-1 ILMU KOMPUTASI / S-1 SAINS KOMPUTASI / S-1 REKAYASA SISTEM KOMPUTER / S-1 REKAYASA KOMPUTER / D-IV REKAYASA KEAMANAN SIBER / S-1 ILMU KOMPUTER / S-1 TEKNOLOGI INFORMASI / S-1 TEKNIK ELEKTRO,27
True,50ea7a52-8e7e-49a3-9e0b-9750c96e18db,S-1 TEKNIK KOMPUTER / S-1 REKAYASA KOMPUTER / S-1 ILMU INFORMATIKA / S-1 ILMU KOMPUTER / S-1 SISTEM INFORMASI / D-IV TEKNIK INFORMATIKA,6
True,8ed8d7d4-4700-4b01-92e1-76c22dfe9ab9,S-1 TEKNIK ELEKTRO / D-IV TEKNIK INFORMATIKA / S-1 REKAYASA PERANGKAT LUNAK / S-1 REKAYASA KOMPUTER / S-1 SISTEM DAN TEKNOLOGI INFORMASI / S-1 TEKNIK INFORMATIKA / S-1 TEKNIK KOMPUTER / S-1 ILMU INFORMATIKA / S-1 ILMU KOMPUTER / S-1 TEKNOLOGI INFORMASI,10
True,90b23c4e-95c0-48a9-953d-16b9b1741c59,D-IV TEKNOLOGI REKAYASA MULTIMEDIA / D-IV KEAMANAN SISTEM INFORMASI / D-IV SISTEM INFORMASI KOTA CERDAS / D-IV TEKNOLOGI REKAYASA KOMPUTER GRAFIS / D-IV TEKNOLOGI REKAYASA PERANGKAT LUNAK / D-IV PENGINDERAAN JAUH DAN SISTEM INFORMASI GEOGRAFIS / D-IV KEAMANAN SISTEM INFORMASI KEIMIGRASIAN / D-IV KECERDASAN BUATAN DAN ROBOTIK / D-IV SISTEM SIBER-FISIK / D-IV TEKNOLOGI REKAYASA MULTIMEDIA GRAFIS / D-IV TEKNIK INFORMATIKA / S-1 SISTEM DAN TEKNOLOGI INFORMASI / S-1 SISTEM INFORMASI / S-1 ILMU INFORMATIKA / S-1 TEKNIK INFORMATIKA / S-1 TEKNIK KOMPUTER / S-1 ILMU KOMPUTASI / D-IV REKAYASA KEAMANAN SIBER / S-1 ILMU KOMPUTER / S-1 TEKNOLOGI INFORMASI / S-1 TEKNIK ELEKTRO,21
True,c36c66ae-c71c-46a1-a716-af0a1b19d6ef,D-IV SISTEM INFORMASI KOTA CERDAS / D-IV TEKNOLOGI REKAYASA KOMPUTER GRAFIS / S-1 SAINS KOMPUTASI / S-1 REKAYASA PERANGKAT LUNAK / D-IV REKAYASA KEAMANAN SIBER / D-IV KECERDASAN BUATAN DAN ROBOTIK / S-1 TEKNIK INFORMATIKA / S-1 TEKNOLOGI INFORMASI / S-1 ILMU INFORMATIKA / S-1 ILMU KOMPUTASI / S-1 REKAYASA SISTEM KOMPUTER / D-IV PENGINDERAAN JAUH DAN SISTEM INFORMASI GEOGRAFIS / S-1 ILMU KOMPUTER / S-1 TEKNIK KOMPUTER / D-IV KEAMANAN SISTEM INFORMASI / S-1 SISTEM INFORMASI / S-1 REKAYASA KOMPUTER / D-IV TEKNOLOGI REKAYASA MULTIMEDIA / D-IV TEKNIK INFORMATIKA / D-IV TEKNOLOGI REKAYASA MULTIMEDIA GRAFIS / D-IV SISTEM SIBER-FISIK / D-IV KEAMANAN SISTEM INFORMASI KEIMIGRASIAN / D-IV TEKNOLOGI REKAYASA PERANGKAT LUNAK / S-1 SISTEM DAN TEKNOLOGI INFORMASI,24
True,4bd3c5c0-8538-4325-9c48-40897ea4b98f,D-IV TEKNIK INFORMATIKA / S-1 SISTEM DAN TEKNOLOGI INFORMASI / S-1 ILMU INFORMATIKA / S-1 TEKNIK INFORMATIKA / S-1 ILMU KOMPUTER / S-1 TEKNOLOGI INFORMASI,6
True,522e3e15-927a-49fa-9751-09bbfd6cae0a,S-1 ILMU KOMPUTER / D-IV TEKNIK INFORMATIKA / D-IV REKAYASA KEAMANAN SIBER / S-1 ILMU INFORMATIKA / S-1 TEKNIK INFORMATIKA / S-1 SISTEM DAN TEKNOLOGI INFORMASI / S-1 REKAYASA KOMPUTER / S-1 TEKNIK KOMPUTER / D-IV KEAMANAN SISTEM INFORMASI / D-IV TEKNOLOGI REKAYASA PERANGKAT LUNAK / S-1 SISTEM INFORMASI,11
True,80395a26-11dc-40c5-9a70-aa51c87ec1c2,S-1 TEKNIK INFORMATIKA / S-1 TEKNOLOGI INFORMASI / S-1 TEKNIK KOMPUTER / D-IV TEKNIK INFORMATIKA / S-1 ILMU INFORMATIKA / S-1 TEKNIK ELEKTRO / S-1 SISTEM INFORMASI / S-1 ILMU KOMPUTASI / S-1 SISTEM DAN TEKNOLOGI INFORMASI / S-1 ILMU KOMPUTER,10
True,87d0897f-8e28-477e-8a21-bbd3fd27f2cb,D-IV TEKNIK INFORMATIKA / S-1 SISTEM INFORMASI / S-1 ILMU INFORMATIKA / S-1 TEKNIK INFORMATIKA / S-1 ILMU KOMPUTASI / S-1 ILMU KOMPUTER,6
True,041e5a35-89a4-4e30-81c2-98973faa5098,D-IV TEKNIK INFORMATIKA / S-1 SISTEM DAN TEKNOLOGI INFORMASI / S-1 SISTEM INFORMASI / S-1 ILMU INFORMATIKA / S-1 REKAYASA PERANGKAT LUNAK / S-1 TEKNIK INFORMATIKA / S-1 TEKNIK KOMPUTER / S-1 SAINS KOMPUTASI / S-1 REKAYASA SISTEM KOMPUTER / S-1 REKAYASA KOMPUTER / S-1 ILMU KOMPUTER / S-1 TEKNOLOGI INFORMASI / S-1 TEKNIK ELEKTRO / S-1 REKAYASA ELEKTRO,14
True,0a15002e-88f1-423c-9686-e7f95c032ef0,D-IV SISTEM INFORMASI KOTA CERDAS / S-1 ILMU KOMPUTER / S-1 TEKNOLOGI INFORMASI / S-1 TEKNIK KOMPUTER / D-IV TEKNIK INFORMATIKA / S-1 REKAYASA PERANGKAT LUNAK / S-1 TEKNIK INFORMATIKA / S-1 REKAYASA SISTEM KOMPUTER / S-1 SISTEM INFORMASI / S-1 ILMU INFORMATIKA / D-IV KEAMANAN SISTEM INFORMASI / S-1 REKAYASA KOMPUTER / D-IV TEKNOLOGI REKAYASA PERANGKAT LUNAK / S-1 SISTEM DAN TEKNOLOGI INFORMASI,14
True,cb6fff07-249d-42fe-aeb8-4546a99cf291,D-IV KEAMANAN SISTEM INFORMASI / D-IV TEKNIK INFORMATIKA / S-1 SISTEM DAN TEKNOLOGI INFORMASI / S-1 SISTEM INFORMASI / S-1 ILMU INFORMATIKA / S-1 TEKNIK KOMPUTER / S-1 REKAYASA KOMPUTER / D-IV REKAYASA KEAMANAN SIBER / S-1 ILMU KOMPUTER,9
True,e6bab402-f1ce-47cc-be67-541210179e9b,D-IV KEAMANAN SISTEM INFORMASI / D-IV TEKNOLOGI REKAYASA PERANGKAT LUNAK / S-1 ILMU INFORMATIKA / S-1 TEKNIK INFORMATIKA / S-1 REKAYASA KOMPUTER / S-1 SISTEM INFORMASI / S-1 SISTEM DAN TEKNOLOGI INFORMASI / S-1 TEKNIK KOMPUTER / D-IV TEKNIK INFORMATIKA / S-1 ILMU KOMPUTER / D-IV REKAYASA KEAMANAN SIBER,11
True,32a096ea-7e36-4be1-a465-300e539b4ca5,D-IV TEKNOLOGI REKAYASA KOMPUTER JARINGAN / D-IV KEAMANAN SISTEM INFORMASI / D-IV TEKNOLOGI REKAYASA KOMPUTER / D-IV TEKNOLOGI REKAYASA JARINGAN / D-IV TEKNIK INFORMATIKA / S-1 SISTEM INFORMASI / S-1 TEKNIK INFORMATIKA / S-1 TEKNIK KOMPUTER / S-1 ILMU KOMPUTER / S-1 TEKNOLOGI INFORMASI / S-1 TEKNIK ELEKTRO / S-1 INFORMATIKA,12
True,10938c5c-cc39-4268-a277-fcc13a07971a,D-IV KEAMANAN SISTEM INFORMASI / D-IV TEKNOLOGI REKAYASA KOMPUTER / D-IV TEKNOLOGI REKAYASA PERANGKAT LUNAK / D-IV TEKNOLOGI REKAYASA JARINGAN / D-IV TEKNIK INFORMATIKA / S-1 SISTEM INFORMASI / S-1 TEKNIK INFORMATIKA / S-1 TEKNIK KOMPUTER / D-IV REKAYASA KEAMANAN SIBER / S-1 ILMU KOMPUTER / S-1 TEKNOLOGI INFORMASI / S-1 INFORMATIKA,12
True,8a0186ce915e61b701915f916b1e6965,D-IV TEKNIK INFORMATIKA / S-1 SISTEM DAN TEKNOLOGI INFORMASI / S-1 SISTEM INFORMASI / S-1 ILMU INFORMATIKA / S-1 REKAYASA PERANGKAT LUNAK / S-1 TEKNIK INFORMATIKA / S-1 TEKNIK KOMPUTER / S-1 SAINS KOMPUTASI / S-1 REKAYASA SISTEM KOMPUTER / S-1 REKAYASA KOMPUTER / S-1 ILMU KOMPUTER / S-1 TEKNOLOGI INFORMASI / S-1 TEKNIK ELEKTRO / S-1 REKAYASA ELEKTRO,14
True,eff01ef9-1679-4574-a211-97ebcdb23c54,D-IV TEKNOLOGI REKAYASA MULTIMEDIA / D-IV KEAMANAN SISTEM INFORMASI / D-IV TEKNOLOGI REKAYASA KOMPUTER GRAFIS / D-IV TEKNOLOGI REKAYASA PERANGKAT LUNAK / D-IV TEKNOLOGI REKAYASA MULTIMEDIA GRAFIS / D-IV TEKNIK INFORMATIKA / S-1 SISTEM DAN TEKNOLOGI INFORMASI / S-1 SISTEM INFORMASI / S-1 REKAYASA PERANGKAT LUNAK / S-1 TEKNIK INFORMATIKA / S-1 TEKNIK KOMPUTER / S-1 ILMU KOMPUTER / S-1 TEKNIK ELEKTRO,13
